file	start	end	score	x_median_std_pec1	y_median_std_pec1	x_median_drift_pec1	y_median_drift_pec1	x_median_std_pec2	y_median_std_pec2	x_median_drift_pec2	y_median_drift_pec2	x_std	y_std	z_std
C_20230824T075528.000000Z_01	2023-08-24 07:55:29.270737	2023-08-24 08:04:49.790737	323.48	1.0607312376713667	0.8667386064426102	-0.00420272940879669	-0.0009947892363368841	1.07004393313469	0.8601101747573588	-0.004253056342176999	-0.000956573503040807	89.65100436663356	96.96985986469171	144.82038760444098
C_20230824T081310.000000Z_01	2023-08-24 08:13:11.272622	2023-08-24 08:22:31.792622	2804.02	1.0354578666108138	2.0261296269391376	-0.0006682924065241879	-0.01276322099559579	1.0348603552884852	2.020291132538435	-0.0010206280055905345	-0.012720868397930817	80.81861606204055	87.63777021865137	198.72173554536997
C_20230824T083246.000000Z_01	2023-08-24 08:33:09.274748	2023-08-24 08:42:29.794748	9575.58	7.020030186096215	8.684234780086419	-0.022604801296558657	-0.02569600636267895	6.0605359603386075	8.595279417066925	-0.01889498448445415	-0.025383032253824444	2061.554877681018	1122.0990827107858	5449.330669577657
C_20230824T083246.000000Z_02	2023-08-24 08:47:47.276305	2023-08-24 08:49:16.796305	11726.22	nan	nan	nan	nan	nan	nan	nan	nan	5202.775144310477	1415.4654772442668	444.4374291197671
C_20230824T085050.000000Z_01	2023-08-24 08:50:51.276632	2023-08-24 09:00:11.796632	1045.91	0.7645750578983798	0.9812996438776332	0.0003631312999646083	0.0010334415217523518	0.7739961526075173	0.9940452697741388	0.0015107439929067203	0.0010690994436725078	119.33183140023436	88.52386720725494	695.7066760541712
C_20230824T085050.000000Z_02	2023-08-24 09:05:29.278189	2023-08-24 09:06:58.798189	840.63	0.3935071424223485	0.7888468110195627	-0.006589337759060501	0.025275202262405	0.43629162493169116	0.797297023936905	-0.01376548499909364	0.024754445868181072	111.25194524311367	60.86037762558444	1096.0094016491234
C_20230824T090832.000000Z_01	2023-08-24 09:08:33.278517	2023-08-24 09:17:53.798517	1333.09	nan	nan	nan	nan	nan	nan	nan	nan	421.3753230425572	344.47263832306805	1214.8375442960933
C_20230824T092614.000000Z_01	2023-08-24 09:26:15.280400	2023-08-24 09:35:35.800400	2313.85	1.6016167266418933	2.607953837312473	0.0010154175253370091	0.012204611861081963	1.5833592260587641	2.6036159312681906	0.0008041463264613058	0.012224257549448008	445.34108925958304	312.6816816740399	177.2800204694778
C_20230824T094550.000000Z_01	2023-08-24 09:46:13.282527	2023-08-24 09:55:33.802527	2328.09	2.4352960309825074	8.208193370076303	0.0082762174763299	0.012030844735593037	2.326773132996264	8.187502821275256	0.008077857037983785	0.011963540586606881	1019.085921937221	206.2711236396218	178.30597504081868
C_20230824T094550.000000Z_02	2023-08-24 10:00:51.284084	2023-08-24 10:02:20.804084	11078.42	3.8059379840724703	17.959691848770948	0.1931670041391672	0.9926640386789083	3.5695318924645463	17.916573749635212	0.1794434635418014	0.9907308204296732	5274.635002769557	1134.590826970471	359.13445849840446
C_20230824T100354.000000Z_01	2023-08-24 10:03:55.284411	2023-08-24 10:13:15.804411	5.98	0.05876828289460827	0.11248998051249866	1.0959109985903561e-05	9.864894876965504e-05	0.04325401428845004	0.15930642623990174	-1.647860517963091e-05	0.00013180680196281415	8.994562936899785	3.9448841175033302	153.48382150621973
C_20230824T100354.000000Z_02	2023-08-24 10:18:33.285968	2023-08-24 10:20:02.805968	9.51	0.10398855405763152	0.19290173016330736	0.0033381169332437955	-0.0027303525449642323	0.0752476318149014	0.2257499667773851	0.0013445990024361226	-0.0031841009921655824	14.663737190405982	7.37234906289732	167.8461245990363
C_20230824T102136.000000Z_01	2023-08-24 10:21:37.286296	2023-08-24 10:30:57.806296	553.43	4.076718455985183	5.1719943179140655	nan	nan	5.204487239898537	7.580310073522035	nan	nan	79.62749158539205	70.53069631712046	1191.1224751428201
C_20230824T103918.000000Z_01	2023-08-24 10:39:19.288179	2023-08-24 10:48:39.808179	5578.19	1.2642309177813928	4.254329349463409	0.005067938085663154	-0.02060313592276357	1.301113215490473	4.273987620669148	0.00568214572053856	-0.020716276282459426	446.1324926799396	145.17104113968176	260.23836122580565
C_20230824T105854.000000Z_01	2023-08-24 10:59:17.290306	2023-08-24 11:08:37.810306	1.93	0.1834430394607762	0.2583656213104513	-2.9556362600565624e-05	0.00012918768351914619	0.1839757746910869	0.2745424835013321	0.00019891871943935393	0.00014742122058215363	18.83111099631464	19.302617814120474	271.98514512418626
C_20230824T105854.000000Z_02	2023-08-24 11:13:55.291864	2023-08-24 11:15:24.811864	0.86	0.04957090115711671	0.12715901786308123	0.00037968439894317134	0.003824516791126513	0.05309580758276393	0.13506713689628302	0.0009185060169144253	0.004039327346894965	8.053711946800657	8.206637007826112	70.36295040785834
C_20230824T111658.000000Z_01	2023-08-24 11:16:59.292191	2023-08-24 11:26:19.812191	1.18	0.09568144582571354	0.18543580906085633	7.130115961349492e-05	0.0001821542984996005	0.06072040525615544	0.188382100333575	6.972495031677229e-06	0.0001991243393515694	13.554999006646609	6.316060525130232	226.2526921454562
C_20230824T111658.000000Z_02	2023-08-24 11:31:37.293747	2023-08-24 11:33:06.813747	2.43	0.10166091748221336	0.17575928640817753	0.0015630884844003033	0.006151578265211346	0.09774868821953629	0.1789266926459335	0.0012164052798953131	0.006113827766139321	25.06183754262294	12.385313371950847	25.32834401385851
C_20230824T113440.000000Z_01	2023-08-24 11:34:41.294075	2023-08-24 11:44:01.814075	22.35	0.07330533935201254	0.36078474277752576	0.00027812021327871183	-0.0013229680369665436	0.04786874301195078	0.3653584802076617	7.226158955694616e-06	-0.0013606931448076525	13.002335570414777	5.4203659819113605	134.948885167531
C_20230824T115222.000000Z_01	2023-08-24 11:52:23.295959	2023-08-24 12:01:43.815959	657.29	nan	nan	nan	nan	nan	nan	nan	nan	212.5493208611131	212.15449224604188	2474.072869009192
C_20230824T121158.000000Z_01	2023-08-24 12:12:21.298084	2023-08-24 12:21:41.818084	2.18	0.0920810630292507	0.21844833270777508	2.8720175001549306e-05	-9.13887448316182e-05	0.0619749153200365	0.22614050496710625	-8.085553010763178e-05	-6.969075830862376e-05	12.247682138842132	5.306675746615609	257.03266701112636
C_20230824T121158.000000Z_02	2023-08-24 12:26:59.299642	2023-08-24 12:28:28.819642	0.76	0.03983148879970056	0.16363616224339136	0.0006744736579012627	-0.005448076650493642	0.042909423134700385	0.14700244683338642	5.33949110910392e-05	-0.004576765970827145	12.313800842730172	3.3071144428617907	122.84771283682251
C_20230824T123002.000000Z_01	2023-08-24 12:30:03.299970	2023-08-24 12:39:23.819970	1735.98	1.4843982108475324	1.3766517442199948	nan	nan	0.8326800360877818	2.022239727779155	-0.00029466463682996185	-0.010189989979674234	28.09518198412721	22.63186034505485	829.1857351906586
C_20230824T123002.000000Z_02	2023-08-24 12:44:41.301527	2023-08-24 12:46:10.821527	110.4	nan	nan	nan	nan	0.16405322878562487	0.45195518583153244	0.0036115335084843467	-0.012628187327813503	31.382247291539095	24.280191367605703	855.377796801232
C_20230824T124744.000000Z_01	2023-08-24 12:47:45.301854	2023-08-24 12:57:05.821854	1964.97	nan	nan	nan	nan	nan	nan	nan	nan	255.60085414890656	244.58242950132802	1685.5099013291326
C_20230824T130526.000000Z_01	2023-08-24 13:05:27.303739	2023-08-24 13:14:47.823739	1325.34	nan	nan	nan	nan	nan	nan	nan	nan	3826.980607832103	3825.2558281193224	75974.6353318778
C_20230824T132502.000000Z_01	2023-08-24 13:25:25.305864	2023-08-24 13:34:45.825864	39.23	nan	nan	nan	nan	nan	nan	nan	nan	11395.70175362119	9141.925169409438	452.57347989747143
C_20230824T132502.000000Z_02	2023-08-24 13:40:03.307421	2023-08-24 13:41:32.827421	3623.5	nan	nan	nan	nan	nan	nan	nan	nan	5122.349247047051	1333.5543666267815	272.59602313169927
C_20230824T134306.000000Z_01	2023-08-24 13:43:07.307749	2023-08-24 13:52:27.827749	1229.46	nan	nan	nan	nan	nan	nan	nan	nan	310.38331385928666	448.0605820005965	530.7829915836271
C_20230824T134306.000000Z_02	2023-08-24 13:57:45.309306	2023-08-24 13:59:14.829306	10825.73	nan	nan	nan	nan	nan	nan	nan	nan	5010.5635516375605	1162.4312544161705	185.86960996351783
C_20230824T140048.000000Z_01	2023-08-24 14:00:49.309633	2023-08-24 14:10:09.829633	60.74	nan	nan	nan	nan	nan	nan	nan	nan	10458.67142311093	10572.091911350413	499.19078163572976
C_20230824T141830.000000Z_01	2023-08-24 14:18:31.311518	2023-08-24 14:27:51.831518	92.46	nan	nan	nan	nan	nan	nan	nan	nan	13658.212945508474	7407.587777561587	2694.8135664632823
C_20230824T143806.000000Z_01	2023-08-24 14:38:29.313644	2023-08-24 14:47:49.833644	35.95	32.56279001789088	41.13293892942436	-0.26939231323882384	-0.3391063634409445	31.976796924101087	40.83841764205538	-0.26454099168409617	-0.3366761154711838	7871.013810063669	5922.717789845178	951.4595996668921
C_20230824T143806.000000Z_02	2023-08-24 14:53:07.315201	2023-08-24 14:54:36.835201	10775.18	nan	nan	nan	nan	nan	nan	nan	nan	5134.995998486312	1236.4460533451931	462.41420460469493
C_20230824T145610.000000Z_01	2023-08-24 14:56:11.315528	2023-08-24 15:05:31.835528	76.89	51.253127806310765	43.247534240712504	-0.20977946519624316	-0.17954610431171053	50.670802377319866	42.5801978964182	-0.2072448607443056	-0.17668000865537098	4664.1396154996055	4701.953116095753	691.8233334647387
C_20230824T145610.000000Z_02	2023-08-24 15:10:49.317085	2023-08-24 15:12:18.837085	2215.72	nan	nan	nan	nan	nan	nan	nan	nan	5255.492289233746	918.9460430745484	527.0862549344656
C_20230824T151352.000000Z_01	2023-08-24 15:13:53.317414	2023-08-24 15:23:13.837414	55.73	22.404729616578	19.707160202430945	-0.21529229542554756	-0.18859176664610788	22.07557281155987	19.41995404444004	-0.21215293894392875	-0.18583000808606423	3565.521171631049	3943.7657009297395	1212.7401428573596
C_20230824T153134.000000Z_01	2023-08-24 15:31:35.319296	2023-08-24 15:40:55.839296	700.22	nan	nan	nan	nan	nan	nan	nan	nan	428.06691847715274	220.06783241395468	221.37891858293878
C_20230824T155110.000000Z_01	2023-08-24 15:51:33.321423	2023-08-24 16:00:53.841423	2398.71	nan	nan	nan	nan	nan	nan	nan	nan	1988.2500318870382	643.572020064813	248.30535307450805
C_20230824T155110.000000Z_02	2023-08-24 16:06:11.322980	2023-08-24 16:07:40.842980	206.06	nan	nan	nan	nan	nan	nan	nan	nan	5416.410865106651	1008.5643958873691	577.9403670405256
C_20230824T160914.000000Z_01	2023-08-24 16:09:15.323307	2023-08-24 16:18:35.843307	5409.7	30.903365799089592	36.85997267373883	-0.1979803568172231	-0.23653796530170262	30.152541550571993	36.45887854650102	-0.19319865762984254	-0.23396533738717507	3359.65047432867	3169.5458666815184	2220.975592385944
C_20230824T160914.000000Z_02	2023-08-24 16:23:53.324864	2023-08-24 16:25:22.844864	3291.16	nan	nan	nan	nan	nan	nan	nan	nan	4800.915079256312	1302.2387710402782	362.10702327384774
C_20230824T162656.000000Z_01	2023-08-24 16:26:57.325192	2023-08-24 16:36:17.845192	6560.47	nan	nan	nan	nan	32.343130702667736	30.66761528003012	-0.17175137731508333	-0.1648414345555628	3338.2089184890274	3136.90620209641	591.9875831689101
C_20230824T164438.000000Z_01	2023-08-24 16:44:39.327076	2023-08-24 16:53:59.847076	52.77	38.398477271251046	31.174891988827962	nan	nan	34.37952304708528	32.529319626530615	nan	nan	3643.401468944433	3182.5564587876274	726.7304376564005
C_20230824T170414.000000Z_01	2023-08-24 17:04:37.329202	2023-08-24 17:13:57.849202	5651.39	6.18624917991558	6.620022260056729	nan	nan	7.261225088342148	6.667503816459993	-0.15324010133365498	-0.04849368307811252	2436.8399074806816	2039.1242755817925	472.450742724987
C_20230824T170414.000000Z_02	2023-08-24 17:19:15.330760	2023-08-24 17:20:44.850760	5808.23	nan	nan	nan	nan	nan	nan	nan	nan	5345.677387917707	1085.86933992631	698.1953204373006
C_20230824T172218.000000Z_01	2023-08-24 17:22:19.331086	2023-08-24 17:31:39.851086	85.34	123.68907839290347	21.10475639457608	-1.6894706770899053	0.26390446515571536	109.4363034191415	22.229123161152717	-1.4948949112449175	0.2799468124032099	2274.0726779885254	20884.15865234771	126946.38322191178
C_20230824T172218.000000Z_02	2023-08-24 17:36:57.332644	2023-08-24 17:38:26.852644	3480.48	nan	nan	nan	nan	nan	nan	nan	nan	5117.52765464393	1219.4053046379188	1928.4877317170888
C_20230824T174000.000000Z_01	2023-08-24 17:40:01.332971	2023-08-24 17:49:21.852971	48.38	23.740298440096968	12.503279739516113	nan	nan	25.342568189663286	16.12153753134262	0.20808416752873554	0.3209920259969181	1779.0126533788427	20756.628991463334	194789.29686190418
